ID,Link,Thumbnail,Tiêu đề,Số lượt view,Số lượt like,Số lượt comment,Tỷ lệ tương tác,ID người đăng,Người đăng,Source,Đối tác,Mã sự kiện,Sự kiện,Ngày phát hành,Ngày gửi bài,Trạng thái,Lý do hủy,Tích cực (%),Trung lập (%),Tiêu cực (%),Tags,,,,,,
69de372242d21030d980a118,https://vt.tiktok.com/ZSHsNcB9J/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/o8NId2F7gAVig2eKa4ZGeMcNjfALaENAIffOgk~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=e774553e&x-expires=1777132800&x-signature=mjGm0L3M5NJy49YzByUMcmbLc3Y%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,#Chontuonglaixanh#T4NXBNNMT#Thu4NgayXanh#Hanhdongxanh#pcyz4yk,2,0,0,0.00%,69d092d44955fc1be93d3dac,trinhvan kiet,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 12:45,14-04-2026 19:46,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de029442d21030d9808bfb,https://youtube.com/shorts/rsxLF-p6PLo?si=aOrrQtBoPw2qnJpA,https://i.ytimg.com/vi/rsxLF-p6PLo/maxresdefault.jpg,#Chontuonglaixanh #T4NXBNNMT #Thu4NgayXanh #Hanhdongxanh #b9lzswz,1153,4,0,0.35%,69cf48604955fc1be93cffb4,Nguyễn Ngọc Thiên Trang,youtube_shorts,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 16:00,14-04-2026 16:02,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de30b542d21030d9809d70,https://vt.tiktok.com/ZSHs89FUo/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oQgX2cIzOiHAtWYmBqk7XzWdI4iBHmSVGaAPE~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=66e8d249&x-expires=1777132800&x-signature=chnQQxH7vCHPH24od%2BGZX%2BPdtTI%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,#Chontuonglaixanh #T4NXBNNMT #Thu4NgayXanh #Hanhdongxanh#a6bx27p,311,1,0,0.32%,69d3a8d34955fc1be93e19f6,Chill Phan,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,13-04-2026 13:19,14-04-2026 19:19,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de22b242d21030d9809684,https://vt.tiktok.com/ZSHpopyWD/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oEnRBoZaRMAlIQe0AEWMDjTbeIGAGCVvAq86eQ~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=2c0996e6&x-expires=1777132800&x-signature=B%2BU7uRrn3G%2BW7u3WcLscatl9sxY%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&s=TIKTOK_FOR_DEVELOPER&sc=cover&biz_tag=tt_video,#Chontuonglaixanh #T4NXBNNMT  #Thu4NgayXanh #Hanhdongxanh #ssu88xf,170,0,0,0.00%,69d3b6654955fc1be93e21b6,Thái Hào,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 11:17,14-04-2026 18:19,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de33d242d21030d9809fab,https://youtube.com/shorts/xqq5YQ5vDLg?si=HjhuzgsGKy0kejb1,https://i.ytimg.com/vi/xqq5YQ5vDLg/maxresdefault.jpg,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh#T4NXHUNRE #hd3qcbe,4,0,0,0.00%,69d23a304955fc1be93db38c,PHUONG TRUONG THI,youtube_shorts,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 19:30,14-04-2026 19:32,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de1f3342d21030d98094f1,https://youtube.com/shorts/2RtiavzPt48?si=a4UbedaIqc302QHN,https://i.ytimg.com/vi/2RtiavzPt48/maxresdefault.jpg,#Thu4NgayXanh #8kvub55,1984,9,0,0.45%,69d4b7124955fc1be93e7b8c,Đại Trần,youtube_shorts,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 18:03,14-04-2026 18:04,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de370c42d21030d980a111,https://youtube.com/shorts/qLBuAztz3D0?si=utXAU6JuQuymbCtr#Thu4NgayXanh#tbayn18,https://i.ytimg.com/vi/qLBuAztz3D0/maxresdefault.jpg,#Chontuonglaixanh#Thu4NgayXanh#Hanhdongxanh#T4NXBNNMT#tbayn18,1353,5,0,0.37%,69cf55544955fc1be93d0130,Nhuqn Ngueyn ngocc,youtube_shorts,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 18:33,14-04-2026 19:46,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de385142d21030d980a172,https://vt.tiktok.com/ZSHsFhWBy/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oMDwVTGCfvzIIDLjQ0QCUCA4BNAeo5tejmvQ3G~tplv-tiktokx-origin.image?dr=14575&x-expires=1776340800&x-signature=HYgtLeTqaJMDD58FZ1ntqL1t5PA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,"#Thu4NgayXanh  #Hanhdongxanh #Chontuonglaixanh #t4nxhunre ##mmkgfk2 Những hành động nhỏ, khi được nhân lên bởi hàng triệu người, có thể thay đổi cả thế giới",10,0,0,0.00%,69de2f3a42d21030d9809c81,Thuy Hien Vu,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 19:47,14-04-2026 19:51,approved,,---,--,--,"Không quét được video,
Suggest Auto Approved",,,,,,
69de395642d21030d980a1c3,https://vt.tiktok.com/ZSHsFvq3o/,https://p19-common-sign.tiktokcdn.com/tos-alisg-p-0037/oQvAgCQHPHMyjmAuEfpxWbeD8u4GeTgIOLg9g8~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=c3d8adeb&x-expires=1776254400&x-signature=rK%2FwmBua%2F2XGb9K7FXkCMkLEQRg%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,#Chontuonglaixanh #T4NXBNNMT #Thu4NgayXanh #Hanhdongxanh #68k7zhr,1,0,0,0.00%,69de250142d21030d9809744,ebe xiu,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 12:54,14-04-2026 19:55,approved,,---,--,--,Không quét được video,,,,,,
69de38d842d21030d980a19a,https://vt.tiktok.com/ZSHsFpMkB/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oojCDLDAUhJeeNvXITFEAooeXKgIgyLCGHO6IA~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=1674ba3b&x-expires=1777132800&x-signature=9iAWbTrbsDfs%2FtkWoT%2BLBA0op2s%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,#Chontuonglaixanh #T4NXBNNMT #Thu4NgayXanh #Hanhdongxanh #ste9ma3,309,0,0,0.00%,69d38dd34955fc1be93e0dfc,Hưng,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 12:52,14-04-2026 19:53,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de38bc42d21030d980a18a,https://vt.tiktok.com/ZSHsF7J4G/,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o4Qi8TeIrCGUrAjoA3QAmWQDuaMYjvBf58eN64~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=814525f6&x-expires=1777132800&x-signature=MaNfMfOv2e%2B1gV8k4YvuvAMqTls%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,#Chontuonglaixanh #T4NXBNNMT #Thu4NgayXanh #Hanhdongxanh #912n4x7,293,0,0,0.00%,69d0d3ca4955fc1be93d5715,Thanhtrong,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 12:40,14-04-2026 19:53,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de253642d21030d9809763,https://vt.tiktok.com/ZSHs1Cnpj/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oIRBTFBfCxrfOi3kkprQAsU8NGQEQUa1DiSxEg~tplv-tiktokx-origin.image?dr=14575&x-expires=1777215600&x-signature=zBxR7FxgKONttNAhNvUkKyvPvAY%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh#T4NXHUNRE #hasvjqe,109,0,0,0.00%,69ddef5442d21030d980860a,Hoàng Trần Minh,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 18:29,14-04-2026 18:29,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de374742d21030d980a121,https://vt.tiktok.com/ZSHsNgtDK/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oUNJgWJIQgWgA0veGe8xkfhAjrtRTM4ADSTnCZ~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=9ee4a53d&x-expires=1777132800&x-signature=YorTipHaiehEsjSvDeMu7y3vfbk%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,#thu4ngayxanh #hanhdongxanh #chontuonglaixanh #t4nxbmt,337,1,0,0.30%,69d3ad254955fc1be93e1c63,thiên nhân Nguyễn,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 12:43,14-04-2026 19:47,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de389542d21030d980a185,https://youtube.com/shorts/EnygcmsDz0M?feature=shared,https://i.ytimg.com/vi/EnygcmsDz0M/maxresdefault.jpg,#Thu4NgayXanh #lfu4zrv,2,0,0,0.00%,69cfbb5f4955fc1be93d177a,Hồng bá Sơn,youtube_shorts,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 19:50,14-04-2026 19:52,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de313442d21030d9809dfa,https://vt.tiktok.com/ZSHs8VEgo/,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oUSd6HoiMYyXaBFGanDZzYsbIAyTcIEtABvi7~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=20aabaf7&x-expires=1777132800&x-signature=C%2FgMfAYvh%2FHhhwdYerOG0xMIwDs%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,#Chontuonglaixanh #T4NXBNNMT #Thu4NgayXanh #Hanhdongxanh#a6bx27p,354,0,0,0.00%,69d3a8d34955fc1be93e19f6,Chill Phan,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,13-04-2026 13:20,14-04-2026 19:21,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de493442d21030d980ac47,https://www.tiktok.com/@binhnguyentri3/video/7628613840753790226?is_from_webapp=1&sender_device=pc&web_id=7615150493035562514,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o4G8vgm9QLNemQIaeeNjiMrMDeY6RArfDKASLO~tplv-tiktokx-origin.image?dr=14575&x-expires=1777215600&x-signature=VOvRDqVZfJsOUaFZZwxrRYos2Vs%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh#T4NXHUNRE#jgwwukb,3,0,0,0.00%,69de33d242d21030d9809fa9,BINH NGUYEN TRI,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 20:57,14-04-2026 21:03,approved,,---,--,--,Suggest Auto Approved,,,,,,
69dee86c42d21030d9813221,https://vt.tiktok.com/ZSHG2rHN1/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/o05BFfyoDDOTFQIIaeE6cZQBvCoQzcdA5Ij6fA~tplv-tiktokx-origin.image?dr=14575&x-expires=1777215600&x-signature=4gUAiNs%2BJDow5T0L3FbBOuW%2B9Xw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my3,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh#T4NXHUNRE#hasvjqe,127,0,0,0.00%,69ddef5442d21030d980860a,Hoàng Trần Minh,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,15-04-2026 08:21,15-04-2026 08:22,approved,,---,--,--,Suggest Auto Approved,,,,,,
69deef4f42d21030d9813337,https://vt.tiktok.com/ZSHGMUEHN/,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/okJMuQihe9pAEWk79hEDBF3ERByDDg7UyQfmzA~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=8c12e0b0&x-expires=1776916800&x-signature=Ojk%2BCYWosMsX86uTvC2q%2FysShAc%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&sc=cover&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh #T4NXVP #Hashtag,117,0,0,0.00%,6867d27c0427942610a7a85c,Truong Truc,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,15-04-2026 01:51,15-04-2026 08:52,approved,,---,--,--,Không quét được video,,,,,,
69de498842d21030d980aca9,https://youtube.com/shorts/2ZVV-BZ-utE?si=Y2sKOWCc9P2QAbXy,https://i.ytimg.com/vi/2ZVV-BZ-utE/maxresdefault.jpg,#Hanhdongxanh#Chontuonglaixanh #Thu4NgayXanh #nffpnvc,255,0,0,0.00%,69de480542d21030d980ab6a,anh Phương,youtube_shorts,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 21:04,14-04-2026 21:04,approved,,---,--,--,Suggest Auto Approved,,,,,,
69def25642d21030d98133be,https://youtube.com/shorts/NL1szV517Fs?si=KEJQJxKd9jAqzwEG,https://i.ytimg.com/vi/NL1szV517Fs/maxresdefault.jpg,#thu4ngayxanh#Hanhdongxanh#chontuonglaixanh#T4XHUNRE# #k9tk235,201,0,0,0.00%,69dee05b42d21030d9812fef,Thảo Nguyễn phương,youtube_shorts,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,15-04-2026 09:03,15-04-2026 09:05,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de492942d21030d980ac43,https://www.tiktok.com/@binhnguyentri3/video/7628613760793562386?is_from_webapp=1&sender_device=pc&web_id=7615150493035562514,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oURITDQ4eCDTAVA9QLOICQPeU4F9jv0EN6aafk~tplv-tiktokx-origin.image?dr=14575&x-expires=1777215600&x-signature=hzSIAMNtUWBKajEgHgTbDJRgAHc%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh#T4NXHUNRE#jgwwukb,2,0,0,0.00%,69de33d242d21030d9809fa9,BINH NGUYEN TRI,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 20:57,14-04-2026 21:03,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de48a942d21030d980abeb,https://www.tiktok.com/@binhnguyentri3/video/7628613393276030216?is_from_webapp=1&sender_device=pc&web_id=7615150493035562514,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/ocEgAIjDj7ygTAReeTgveI3NGd2GICLv4UuDqo~tplv-tiktokx-origin.image?dr=14575&x-expires=1777215600&x-signature=Ud29MXpkOSvFaUDDUywXGl9TnQE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh#T4NXHUNRE#jgwwukb,3,0,0,0.00%,69de33d242d21030d9809fa9,BINH NGUYEN TRI,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 20:56,14-04-2026 21:01,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de495142d21030d980ac67,https://www.tiktok.com/@binhnguyentri3/video/7628613992528809223?is_from_webapp=1&sender_device=pc&web_id=7615150493035562514,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oADEETJCSPAIIVLjcmgG8fA4tkAeYH78oevgAG~tplv-tiktokx-origin.image?dr=14575&x-expires=1777215600&x-signature=P3Pu%2FXZ0FWdwLOKhemzh2uz66I0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=sg1,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh#T4NXHUNRE#jgwwukb,2,0,0,0.00%,69de33d242d21030d9809fa9,BINH NGUYEN TRI,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 20:58,14-04-2026 21:04,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de61a442d21030d980c343,https://youtube.com/shorts/fBqRLIbdJq8?si=WJq--XnAGpmQjk36,https://i.ytimg.com/vi/fBqRLIbdJq8/maxresdefault.jpg,#Thu4NgayXanh #j3d67hr,6,0,0,0.00%,69de5ecb42d21030d980c16a,NHƯ TẠ THỊ TUYẾT,youtube_shorts,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 22:46,14-04-2026 22:47,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de489142d21030d980abdf,https://www.tiktok.com/@binhnguyentri3/video/7628613209221500167?is_from_webapp=1&sender_device=pc&web_id=7615150493035562514,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oAgeM1dEzUR9CQAQiBFpARuDgccvPBL1fk3ED5~tplv-tiktokx-origin.image?dr=14575&x-expires=1777215600&x-signature=ZbyQlGpfPKugEn1AmTSt69F8opI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh#T4NXHUNRE#jgwwukb,575,0,0,0.00%,69de33d242d21030d9809fa9,BINH NGUYEN TRI,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 20:55,14-04-2026 21:00,approved,,---,--,--,Suggest Auto Approved,,,,,,
69dee97042d21030d9813261,https://youtube.com/shorts/uLU4qJZQwKE?si=aAKr-kQectNTRC05,https://i.ytimg.com/vi/uLU4qJZQwKE/maxresdefault.jpg,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh #T4NXHUNRE #gx83q4j,7,0,0,0.00%,69dd3b8142d21030d9800d5b,at.,youtube_shorts,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 17:54,15-04-2026 08:27,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de475342d21030d980ab0b,https://www.tiktok.com/@nhiv190/video/7628612502384938248?is_from_webapp=1&sender_device=pc,https://p9-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ooAAKHEQIBgp4Z3fLjFU89GjqHY1fCAoDCkVAk~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=add23c7e&x-expires=1776258000&x-signature=wbfiiyUsItxa61nG2QP71EKky9w%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&s=TIKTOK_FOR_DEVELOPER&sc=cover&biz_tag=tt_video,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh #T4NXHUNRE #tkf4wqg,12,0,0,0.00%,69de424f42d21030d980a72f,Nhi Vũ,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 13:52,14-04-2026 20:55,approved,"Link lỗi, BTC không thể truy cập được",---,--,--,Không quét được video,,,,,,
69def1b142d21030d98133ba,https://vt.tiktok.com/ZSHGrDLxW/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oYNGcMNfAxiQWHZOmegLIL2eQKreb4oeWAG8iS~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=f5e676bd&x-expires=1777132800&x-signature=7Tp8QIry%2BpSIyIc5c0MAfrPHzOA%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,Day 1Thu4NgayXanh #Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh #T4NXHUNRE #5m2asyc,669,2,0,0.30%,69deecd242d21030d98132fb,TRAN PHAM HUYEN,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,15-04-2026 02:02,15-04-2026 09:02,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de491942d21030d980ac15,https://www.tiktok.com/@binhnguyentri3/video/7628613723212598546?is_from_webapp=1&sender_device=pc&web_id=7615150493035562514,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/ogEeTTAeeAg56eewGGNOg8LERIMgLi9RvRkgvM~tplv-tiktokx-origin.image?dr=14575&x-expires=1777172400&x-signature=L4uNuhUSfnZFUWoPQX2sLXX71%2Fw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh#T4NXHUNRE#jgwwukb,2,0,0,0.00%,69de33d242d21030d9809fa9,BINH NGUYEN TRI,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 20:57,14-04-2026 21:03,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de4d5342d21030d980aff2,https://youtube.com/shorts/Jasd8I2fZMs?si=qzVur1CaFy_Mfg6V,https://i.ytimg.com/vi/Jasd8I2fZMs/maxresdefault.jpg,Day 1 #Thu4NgayXanh#Hanhdongxanh#Chontuonglaixanh#T4NXHUNRE#vn55vza,1453,3,0,0.21%,69de495c42d21030d980ac7f,hà my,youtube_shorts,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 21:15,14-04-2026 21:21,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de445542d21030d980a83c,https://vt.tiktok.com/ZSHsM9UkP/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oMOgEoeERcGfyM2yQgCkYQn3QAVp41DyJQ1BFB~tplv-tiktokx-origin.image?dr=14575&x-expires=1777215600&x-signature=doOMG%2BZqu6H%2By%2F2Ju2Gi%2F0nYrSI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh#T4NXHUNRE#jgwwukb,605,2,0,0.33%,69de33d242d21030d9809fa9,BINH NGUYEN TRI,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 20:38,14-04-2026 20:42,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de48c342d21030d980abfe,https://www.tiktok.com/@binhnguyentri3/video/7628613508162227464?is_from_webapp=1&sender_device=pc&web_id=7615150493035562514,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oMQgejCTov8jeFPMmW2DyADI4IDfAUvKbQBWEI~tplv-tiktokx-origin.image?dr=14575&x-expires=1777215600&x-signature=32WHfCS9YI9i9j3ZBLe3GsFEy1E%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh#T4NXHUNRE#jgwwukb,2,0,0,0.00%,69de33d242d21030d9809fa9,BINH NGUYEN TRI,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 20:56,14-04-2026 21:01,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de494242d21030d980ac64,https://www.tiktok.com/@binhnguyentri3/video/7628613929765195015?is_from_webapp=1&sender_device=pc&web_id=7615150493035562514,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ocfPjIz4vCDFXzWQBQmi4iAkpSfAfTG8DIj8E2~tplv-tiktokx-origin.image?dr=14575&x-expires=1777215600&x-signature=ccb1kcbyplS5x7supPkvwaF5Tmc%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh#T4NXHUNRE#jgwwukb,3,0,0,0.00%,69de33d242d21030d9809fa9,BINH NGUYEN TRI,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 20:58,14-04-2026 21:03,approved,,---,--,--,Suggest Auto Approved,,,,,,
69de497742d21030d980aca3,https://youtu.be/Y2tEpmttKOo,https://i.ytimg.com/vi/Y2tEpmttKOo/sddefault.jpg,Thử thách 21 ngày xanh,1,0,0,0.00%,69cf780a4955fc1be93d0c26,Yenvy,youtube,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,14-04-2026 21:03,14-04-2026 21:04,approved,,---,--,--,Suggest Auto Approved,,,,,,
